ID,Flux_Type,Palm,Height,Height_Groups,FluxPangalaComp,Flux10xPangala,Flux100Pangala,Tree_Height,T1,X,Y,Family,Species,T_oC,P_kPa,DBH,X1_DBH_m_,Flux_CH4,SE,Flux_CO2,SE_CO2,Volume,Area,Flux_CH4_mg,SE_CH4_Flux,Column,Flux_CO2_mg,SE_CO2_Flux,Column_3,ln_CH4_1000_,Column_2
9450,NA,NA,NA,NA,NA,NA,NA,NA,10,12.5,6,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9451,NA,NA,NA,NA,NA,NA,NA,NA,10,13,6,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9452,NA,NA,NA,NA,NA,NA,NA,NA,10,13,5.8,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9453,NA,NA,NA,NA,NA,NA,NA,NA,10,12,5,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9454,NA,NA,NA,NA,NA,NA,NA,NA,10,13.5,5,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9455,NA,NA,NA,NA,NA,NA,NA,NA,10,12,5,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9456,NA,NA,NA,NA,NA,NA,NA,NA,10,13,4,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9457,NA,NA,NA,NA,NA,NA,NA,NA,10,12.5,3.8,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9458,NA,NA,NA,NA,NA,NA,NA,NA,10,10,4,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9459,NA,NA,NA,NA,NA,NA,NA,NA,10,9.5,4,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9460,NA,NA,NA,NA,NA,NA,NA,NA,10,9.5,4.5,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9461,NA,NA,NA,NA,NA,NA,NA,NA,10,9.2,3.7,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9462,NA,NA,NA,NA,NA,NA,NA,NA,10,5.5,3,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9463,NA,NA,NA,NA,NA,NA,NA,NA,10,3,8,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9464,NA,NA,NA,NA,NA,NA,NA,NA,10,0.4,0.8,Arecaceae,Mauritia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9465,NA,NA,NA,NA,NA,NA,NA,NA,10,5.5,2,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9466,NA,NA,NA,NA,NA,NA,NA,NA,10,5.7,1,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9467,NA,NA,NA,NA,NA,NA,NA,NA,10,6,1,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9468,NA,NA,NA,NA,NA,NA,NA,NA,10,6.5,0.8,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9469,NA,NA,NA,NA,NA,NA,NA,NA,10,6.7,1,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9470,NA,NA,NA,NA,NA,NA,NA,NA,10,7,0.5,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9471,NA,NA,NA,NA,NA,NA,NA,NA,10,9,0.8,Moraceae,Brosimum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9472,NA,NA,NA,NA,NA,NA,NA,NA,10,18.5,2.5,Miristicaceae,Virola pavonis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9481,NA,NA,NA,NA,NA,NA,NA,NA,11,5,14,Bignonaceae,Tabebuia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9482,NA,NA,NA,NA,NA,NA,NA,NA,11,0.1,14,Arecaceae,Mauritia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9483,NA,NA,NA,NA,NA,NA,NA,NA,11,8.5,18,Arecaceae,Mauritia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9484,NA,NA,NA,NA,NA,NA,NA,NA,12,2.5,0.3,Bignonaceae,Tabebuia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9485,NA,NA,NA,NA,NA,NA,NA,NA,12,1.8,1,Moraceae,Brosimum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9486,NA,NA,NA,NA,NA,NA,NA,NA,12,2.5,1,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9487,NA,NA,NA,NA,NA,NA,NA,NA,12,3,5,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9488,NA,NA,NA,NA,NA,NA,NA,NA,12,2,5,Cluceae,Sinfonea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9489,NA,NA,NA,NA,NA,NA,NA,NA,12,1.5,6,Bignonaceae,Tabebuia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9490,NA,NA,NA,NA,NA,NA,NA,NA,12,7.5,5,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9491,NA,NA,NA,NA,NA,NA,NA,NA,12,8,13,Cecropiaceae,Cecropia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9492,NA,NA,NA,NA,NA,NA,NA,NA,12,5,13,Cluceae,Sinfonea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9493,NA,NA,NA,NA,NA,NA,NA,NA,12,3,14,Moraceae,Ficus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9494,NA,NA,NA,NA,NA,NA,NA,NA,12,0.9,13,Miristicaceae,Virola pavonis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9495,NA,NA,NA,NA,NA,NA,NA,NA,12,2,18,Cluceae,Sinfonea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9496,NA,NA,NA,NA,NA,NA,NA,NA,12,8,18.7,Bignonaceae,Tabebuia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9497,NA,NA,NA,NA,NA,NA,NA,NA,13,5.5,1.2,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9498,NA,NA,NA,NA,NA,NA,NA,NA,13,6,2,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9499,NA,NA,NA,NA,NA,NA,NA,NA,13,5,2,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9500,NA,NA,NA,NA,NA,NA,NA,NA,13,4.8,2,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9501,NA,NA,NA,NA,NA,NA,NA,NA,13,4.8,2.4,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9502,NA,NA,NA,NA,NA,NA,NA,NA,13,4.4,1.7,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9503,NA,NA,NA,NA,NA,NA,NA,NA,13,4.4,1.3,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9504,NA,NA,NA,NA,NA,NA,NA,NA,13,4.4,1,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9505,NA,NA,NA,NA,NA,NA,NA,NA,13,4.5,0.5,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9506,NA,NA,NA,NA,NA,NA,NA,NA,13,4,0.8,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9507,NA,NA,NA,NA,NA,NA,NA,NA,13,4,1.3,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9508,NA,NA,NA,NA,NA,NA,NA,NA,13,3.4,0.6,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9509,NA,NA,NA,NA,NA,NA,NA,NA,13,3,1.2,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9510,NA,NA,NA,NA,NA,NA,NA,NA,13,2.8,2.1,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9511,NA,NA,NA,NA,NA,NA,NA,NA,13,2.1,1.8,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9512,NA,NA,NA,NA,NA,NA,NA,NA,13,2.3,2,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9513,NA,NA,NA,NA,NA,NA,NA,NA,13,2,1.3,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9514,NA,NA,NA,NA,NA,NA,NA,NA,13,0.8,1.3,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9515,NA,NA,NA,NA,NA,NA,NA,NA,13,1,1.5,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9516,NA,NA,NA,NA,NA,NA,NA,NA,13,0.3,1.5,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9517,NA,NA,NA,NA,NA,NA,NA,NA,13,0.5,2.2,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9518,NA,NA,NA,NA,NA,NA,NA,NA,13,1.3,2.5,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9519,NA,NA,NA,NA,NA,NA,NA,NA,13,0.5,2.7,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9520,NA,NA,NA,NA,NA,NA,NA,NA,13,2,4,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9521,NA,NA,NA,NA,NA,NA,NA,NA,13,1.7,4.3,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9522,NA,NA,NA,NA,NA,NA,NA,NA,13,1.3,5,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9523,NA,NA,NA,NA,NA,NA,NA,NA,13,2,5.1,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9524,NA,NA,NA,NA,NA,NA,NA,NA,13,4.5,3,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9525,NA,NA,NA,NA,NA,NA,NA,NA,13,4.5,3.4,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9527,NA,NA,NA,NA,NA,NA,NA,NA,13,6.1,5,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9528,NA,NA,NA,NA,NA,NA,NA,NA,13,7,5.5,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9529,NA,NA,NA,NA,NA,NA,NA,NA,13,6.3,5.2,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9530,NA,NA,NA,NA,NA,NA,NA,NA,13,7,5.5,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9531,NA,NA,NA,NA,NA,NA,NA,NA,13,5,5.5,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9532,NA,NA,NA,NA,NA,NA,NA,NA,13,5,5.5,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9533,NA,NA,NA,NA,NA,NA,NA,NA,13,5,6,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9534,NA,NA,NA,NA,NA,NA,NA,NA,13,5.8,6,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9535,NA,NA,NA,NA,NA,NA,NA,NA,13,6.2,6.5,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9536,NA,NA,NA,NA,NA,NA,NA,NA,13,6,6.8,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9537,NA,NA,NA,NA,NA,NA,NA,NA,13,6.5,7,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9538,NA,NA,NA,NA,NA,NA,NA,NA,13,6.5,7,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9539,NA,NA,NA,NA,NA,NA,NA,NA,13,3,9,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9540,NA,NA,NA,NA,NA,NA,NA,NA,13,2.5,9,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9541,NA,NA,NA,NA,NA,NA,NA,NA,13,2,8,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9542,NA,NA,NA,NA,NA,NA,NA,NA,13,0.3,8,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9543,NA,NA,NA,NA,NA,NA,NA,NA,13,1,8.3,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9544,NA,NA,NA,NA,NA,NA,NA,NA,13,1.2,8.5,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9545,NA,NA,NA,NA,NA,NA,NA,NA,13,1.6,8.7,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9546,NA,NA,NA,NA,NA,NA,NA,NA,13,1,9,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9547,NA,NA,NA,NA,NA,NA,NA,NA,13,1.4,9.5,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9548,NA,NA,NA,NA,NA,NA,NA,NA,13,0.8,9.7,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9549,NA,NA,NA,NA,NA,NA,NA,NA,13,1.9,9.5,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9550,NA,NA,NA,NA,NA,NA,NA,NA,13,2,9,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9551,NA,NA,NA,NA,NA,NA,NA,NA,13,2.3,9,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9552,NA,NA,NA,NA,NA,NA,NA,NA,13,2.2,9.3,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9553,NA,NA,NA,NA,NA,NA,NA,NA,13,2,10,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9554,NA,NA,NA,NA,NA,NA,NA,NA,13,2.5,10,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9555,NA,NA,NA,NA,NA,NA,NA,NA,13,5,9,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9556,NA,NA,NA,NA,NA,NA,NA,NA,13,5.5,9.5,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9557,NA,NA,NA,NA,NA,NA,NA,NA,13,19,11,Bignonaceae,Tabebuia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9558,NA,NA,NA,NA,NA,NA,NA,NA,13,4.5,12,Bignonaceae,Tabebuia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9559,NA,NA,NA,NA,NA,NA,NA,NA,13,1.7,14,Bignonaceae,Tabebuia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9560,NA,NA,NA,NA,NA,NA,NA,NA,13,5,18.5,Bignonaceae,Tabebuia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9561,NA,NA,NA,NA,NA,NA,NA,NA,13,4,18,Cluceae,Sinfonea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9562,NA,NA,NA,NA,NA,NA,NA,NA,14,1.6,1,Fabaceae,Macrolobium,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9563,NA,NA,NA,NA,NA,NA,NA,NA,14,1,2.4,Bignonaceae,Tabebuia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9564,NA,NA,NA,NA,NA,NA,NA,NA,14,6,1.5,Bignonaceae,Tabebuia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9565,NA,NA,NA,NA,NA,NA,NA,NA,14,19.6,0.5,Arecaceae,Mauritia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9566,NA,NA,NA,NA,NA,NA,NA,NA,14,2.5,5,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9567,NA,NA,NA,NA,NA,NA,NA,NA,14,6,6.5,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9568,NA,NA,NA,NA,NA,NA,NA,NA,14,6,9,Bignonaceae,Tabebuia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9569,NA,NA,NA,NA,NA,NA,NA,NA,14,7,9.4,Bignonaceae,Tabebuia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9570,NA,NA,NA,NA,NA,NA,NA,NA,14,2.4,11,Bignonaceae,Tabebuia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9571,NA,NA,NA,NA,NA,NA,NA,NA,14,2.4,11.3,Melastomataceae,Mouriri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9572,NA,NA,NA,NA,NA,NA,NA,NA,14,7,13,Anonaceae,Oxandra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9573,NA,NA,NA,NA,NA,NA,NA,NA,14,3,15,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9574,NA,NA,NA,NA,NA,NA,NA,NA,14,2,15.5,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9575,NA,NA,NA,NA,NA,NA,NA,NA,14,2.5,16,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9576,NA,NA,NA,NA,NA,NA,NA,NA,14,1.5,16,Bignonaceae,Tabebuia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9577,NA,NA,NA,NA,NA,NA,NA,NA,14,1.5,16.2,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9578,NA,NA,NA,NA,NA,NA,NA,NA,14,0.1,16,Cluceae,Sinfonea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9579,NA,NA,NA,NA,NA,NA,NA,NA,14,4,17.5,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9580,NA,NA,NA,NA,NA,NA,NA,NA,15,5,0.5,Cluceae,Sinfonea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9582,NA,NA,NA,NA,NA,NA,NA,NA,15,10,0,Bignonaceae,Tabebuia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9583,NA,NA,NA,NA,NA,NA,NA,NA,15,5,3,Bignonaceae,Tabebuia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9585,NA,NA,NA,NA,NA,NA,NA,NA,15,1.5,1.1,Bignonaceae,Tabebuia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9586,NA,NA,NA,NA,NA,NA,NA,NA,15,2,2,Cluceae,Sinfonea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9587,NA,NA,NA,NA,NA,NA,NA,NA,15,4,5,Bignonaceae,Tabebuia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9588,NA,NA,NA,NA,NA,NA,NA,NA,15,5,8,Bignonaceae,Tabebuia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9589,NA,NA,NA,NA,NA,NA,NA,NA,15,17.8,8,Euphorbiaceae,Hevea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9590,NA,NA,NA,NA,NA,NA,NA,NA,15,18.5,6,Bignonaceae,Tabebuia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9591,NA,NA,NA,NA,NA,NA,NA,NA,15,2.5,10,Bignonaceae,Tabebuia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9592,NA,NA,NA,NA,NA,NA,NA,NA,15,2,13,Euphorbiaceae,Hevea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9593,NA,NA,NA,NA,NA,NA,NA,NA,10,12.7,10.5,Arecaceae,Mauritiella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
